,author,authorData,downloads,gated,id,availableInferenceProviders,lastModified,likes,pipeline_tag,private,repoType,isLikedByUser,widgetOutputUrls,numParameters,sizes,min_size,max_size,trending,mined_date
0,nomic-ai,"{'_id': '641f0267863b87326f467c42', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/641f01fe6d51620635e118e9/wy0ax27ok1-uHWoUAHSEs.png', 'fullname': 'Nomic AI', 'name': 'nomic-ai', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'plan': 'team', 'followerCount': 1071, 'isUserFollowing': False}",10492536,False,nomic-ai/nomic-embed-text-v1.5,[],2025-07-21T17:44:14.000Z,790,sentence-similarity,False,model,False,[],136731648.0,547MBxet | 158MBxet | 274MBxet | 137MBxet | 165MBxet | 111MBxet | 137MBxet | 137MBxet,116391936.0,573571072.0,1,04-04-2026
1,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isHfAdmin': False, 'isMod': False, 'followerCount': 7781, 'isUserFollowing': False}",1495248,False,Xenova/all-MiniLM-L6-v2,[],2025-07-22T16:42:24.000Z,114,feature-extraction,False,model,False,,,90.4MBxet | 53.9MBxet | 45.3MBxet | 23MBxet | 54.6MBxet | 30MBxet | 23MBxet | 22.8MBxet,23907532.8,94791270.4,2,04-04-2026
2,nomic-ai,"{'_id': '641f0267863b87326f467c42', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/641f01fe6d51620635e118e9/wy0ax27ok1-uHWoUAHSEs.png', 'fullname': 'Nomic AI', 'name': 'nomic-ai', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'plan': 'team', 'followerCount': 1071, 'isUserFollowing': False}",3170277,False,nomic-ai/nomic-embed-text-v1,[],2025-03-31T17:40:51.000Z,561,sentence-similarity,False,model,False,[],136731648.0,548MBxet | 138MBxet,144703488.0,574619648.0,3,04-04-2026
3,mixedbread-ai,"{'_id': '6579b8e83db8c022afd86d63', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/643ee0870d1194da249bd7fe/voYdYlFgQH5vyMwyMNluZ.png', 'fullname': 'Mixedbread', 'name': 'mixedbread-ai', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'plan': 'team', 'followerCount': 361, 'isUserFollowing': False}",3054152,False,mixedbread-ai/mxbai-embed-large-v1,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'mixedbread-ai/mxbai-embed-large-v1', 'task': 'feature-extraction', 'isCheapestPricingOutput': False, 'isFastestThroughput': False, 'isModelAuthor': False}]",2026-01-23T11:59:58.000Z,776,feature-extraction,False,model,False,,335141888.0,1.34GBxet | 669MBxet | 337MBxet,353370112.0,1438814044.16,4,04-04-2026
4,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'followerCount': 1734, 'isUserFollowing': False}",9,False,onnx-community/harrier-oss-v1-0.6b-ONNX,[],2026-03-30T21:32:11.000Z,2,feature-extraction,False,model,False,,,300kBxet | 287kBxet | 389kBxet | 377kBxet | 394kBxet,293888.0,403456.0,5,04-04-2026
5,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isHfAdmin': False, 'isMod': False, 'followerCount': 7781, 'isUserFollowing': False}",112419,False,Xenova/paraphrase-multilingual-MiniLM-L12-v2,[],2025-07-22T00:07:45.000Z,15,feature-extraction,False,model,False,,,470MBxet | 397MBxet | 235MBxet | 118MBxet | 399MBxet | 205MBxet | 118MBxet | 118MBxet,123731968.0,492830720.0,6,04-04-2026
6,Alibaba-NLP,"{'_id': '661f98de142a51d630dbbcc4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/63fc4c00a3c067e62899d32b/dfd_EcIfylvu3sdc2WMqX.png', 'fullname': 'Alibaba-NLP', 'name': 'Alibaba-NLP', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'followerCount': 1540, 'isUserFollowing': False}",76597,False,Alibaba-NLP/gte-modernbert-base,"[{'provider': 'hf-inference', 'modelStatus': 'live', 'providerStatus': 'live', 'providerId': 'Alibaba-NLP/gte-modernbert-base', 'task': 'sentence-similarity', 'isCheapestPricingOutput': False, 'isFastestThroughput': False, 'isModelAuthor': False}]",2025-07-04T10:03:26.000Z,195,sentence-similarity,False,model,False,[],149014272.0,596MBxet | 217MBxet | 298MBxet | 150MBxet | 224MBxet | 140MBxet | 150MBxet | 150MBxet,146800640.0,624951296.0,7,04-04-2026
7,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'followerCount': 1734, 'isUserFollowing': False}",10007,False,onnx-community/Qwen3-Embedding-0.6B-ONNX,[],2026-04-03T22:00:13.000Z,35,feature-extraction,False,model,False,,,307MBxet | 887MBxet | 584kBxet | 614MBxet | 914MBxet | 567MBxet | 614MBxet | 614MBxet,598016.0,958398464.0,8,04-04-2026
8,onnx-community,"{'_id': '6650b4b7edd332b9444083a4', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/BpiYJ-m5mXPXfjkzEt6yZ.png', 'fullname': 'ONNX Community', 'name': 'onnx-community', 'type': 'org', 'isHf': False, 'isHfAdmin': False, 'isMod': False, 'followerCount': 1734, 'isUserFollowing': False}",23157,False,onnx-community/embeddinggemma-300m-ONNX,[],2025-09-04T15:43:56.000Z,63,sentence-similarity,False,model,False,[],,480kBxet | 655kBxet | 529kBxet | 519kBxet | 705kBxet | 568kBxet,491520.0,721920.0,9,04-04-2026
9,Xenova,"{'_id': '61b253b7ac5ecaae3d1efe0c', 'avatarUrl': 'https://cdn-avatars.huggingface.co/v1/production/uploads/61b253b7ac5ecaae3d1efe0c/hwiQ0uvz3t-L5a-NtBIO6.png', 'fullname': 'Joshua', 'name': 'Xenova', 'type': 'user', 'isPro': False, 'isHf': True, 'isHfAdmin': False, 'isMod': False, 'followerCount': 7781, 'isUserFollowing': False}",25,False,Xenova/paraphrase-albert-small-v2,[],2025-07-22T00:08:32.000Z,0,feature-extraction,False,model,False,,,44.6MBxet | 19.9MBxet | 22.4MBxet | 11.4MBxet | 20.4MBxet | 12.1MBxet | 39.7MBxet | 11.4MBxet,11953766.4,46766489.6,10,04-04-2026
